gene,abundance
A0AV37,41.897384402811518
A0AV56,141.86136804048257
A0AVF1,30.344165493954733
A0AVT1-1,137.16345548211714
A0EJG6,95.961999547389283
A0JI59,87.837779454214171
A0JLT2-1,58.283463065929482
A0JNW5-1,32.574693223332552
A0MTT2,63.669817961231935
A0MZ66-1,46.531455115919925
A0N0E2,84.356565806248526
A0PJ76,87.403266052611286
A0PJW6,57.684316611257806
A0PK00,64.960605525795003
A1A4S6,25.904511681750954
A1L020,40.038566873824692
A1L0S7,83.939934780933854
A1L0T0-1,104.13073260438017
A1L0V1,283.89270986279729
A1L390-1,60.05346068246007
A1L3A5,26.46461938273881
A1L3X0,48.116917747731691
A1L497,20.53248017529646
A1X283,55.769993505426662
A1Z1D7,75.993331304185446
A2A274,204.31991588877119
A2A284,81.666788759971766
A2A2G4,48.337158881700439
A2A2Q9,85.326258306347981
A2AB31,16.775652767752977
A2BCW2,39.648187221472263
A2ICT2,93.592587104960117
A2RRA6,20.10082370321097
A2RRD8,30.747133249741072
A2RRP1-1,45.866418042219912
A2RTX5-1,42.425822450903929
A2RUC4-1,47.537662269156669
A2RUS2-1,21.255746174677199
A2VCT3,117.9604835120919
A2VDF0-1,55.20101922940119
A2VDJ0-5,14.953942648337124
A3F719,63.738033648598368
A3KMH1-1,34.997932885013306
A3KN83-1,54.452196424129475
A4D0Z6,98.752082352151433
A4D110,68.421982446906554
A4D1E9-1,67.865861607232347
A4D1F1,30.991079786873389
A4D1F3,29.927013998764256
A4D1H7,95.677854073282148
A4D1K4,29.866245871567564
A4D1P6-1,26.787522075293168
A4D1P6-2,35.247230519979226
A4D1Z4,67.843682613044734
A4D2B8-1,53.883475390092457
A4D2N6,32.059165174769966
A4D2Q0,71.45999095223776
A4FTV3,37.671511113159013
A4FU71,68.100193858436796
A4FVD0,34.802715104235922
A4KVA4,20.01203837940362
A5D8V6,63.133626532983293
A5D8W6,111.90888045856639
A5D8X2,81.572312126435449
A5JGZ4,113.98748128488494
A5PKT9,28.302740213075491
A5PLN9-5,44.418100707371224
A5YKK6-1,88.739679290258493
A5YVE9,150.49235644198782
A6H8L7,34.295728590461948
A6NC63,20.873751432927076
A6NCD9,114.06004365303254
A6NCE7,186.4901394873464
A6NCI0,94.810883632206057
A6NCK0,122.49839578071936
A6ND36-1,37.261087774719932
A6NDG6,111.67901351014682
A6NDI6,72.168632370423481
A6NDR9,26.918047074929227
A6NDU8,77.249847379364027
A6NDY9,19.507878676699878
A6NED2,28.750957329695499
A6NEM2,110.62134101019267
A6NEV4,55.354014823054065
A6NEW5,29.278590328227313
A6NF09,91.740831176016556
A6NFI3,26.909095628193032
A6NFX8,199.79615749031356
A6NG32,62.604263223492673
A6NG58,29.718566699776321
A6NG74,21.615331567482457
A6NGJ0,106.83101309259517
A6NGJ4,66.219877787996069
A6NGM8,53.09609119739212
A6NHB1,29.736130095480917
A6NHB5,59.465129287017696
A6NHF2,38.102557424983289
A6NHJ8,70.280855378674929
A6NHL2-1,80.833564158320499
A6NHR9-1,91.073089477205983
A6NHS9,16.476067080582808
A6NHX0,68.755143966635771
A6NHZ2,65.501861403399943
A6NHZ8,175.36897995991032
A6NIF0,31.439906020131239
A6NIH7,68.45330737368198
A6NIW8,86.273704501969277
A6NJ78-1,50.36715796695426
A6NJB3,58.984381999659007
A6NKB8,134.55380416373939
A6NKD9,29.806395189189395
A6NKF1-1,46.114200677858847
A6NKK2,75.815766786348945
A6NKV8,65.469663848997939
A6NL17,45.781537207765595
A6NLM9,22.782357473893025
A6NLU0,58.234147319038968
A6NMJ5,85.55304448339443
A6NML8,41.580435207748643
A6NMN0,23.474123493674693
A6NMQ1,59.415350741302355
A6NMR0,38.915643641184367
A6NN38,111.34527980095005
A6NN80,224.92528284758635
A6NNA7,27.686110270682416
A6NNQ7,92.241717952096153
A6NNT6,59.269319086303902
A6NNY8,13.959322320467905
A6PVW9,33.878209685602812
A6PZH2,77.906735593189964
A6XGL8,17.221310172972441
A6XND3,67.872613424630359
A6XND5,36.821926243937185
A7BI36,133.786919248678
A7E2E7,80.90759966029033
A7E2V4-4,27.885919801549832
A7KAX9-1,18.817603481165232
A7MAP0,186.68035056701828
A7MBN1,26.573696114663921
A7YIJ8,152.29493634326599
A8CG34,44.331546827233851
A8CGI3,211.55057494836043
A8K024,97.068614752014312
A8K039,33.50461676126514
A8K040,49.974255113425123
A8K051,29.473816931700551
A8K0A4,37.90651325618169
A8K0B3,33.761957423816284
A8K0E5,56.858874142747979
A8K0F6,27.92297536432244
A8K0H3,291.47328747144138
A8K0K1,26.637220493983207
A8K0Y4,21.615495456064878
A8K0Z3,76.364226105629072
A8K140,63.719279420390329
A8K1M2,375.33017355441797
A8K1V0,46.145930516943416
A8K1Z3,57.821015017125795
A8K297,45.956053308758477
A8K2P8,67.372656976355231
A8K2Q0,64.249352059190144
A8K2X6,29.349380932296889
A8K3A8,190.21062482201683
A8K3B4,130.53305768944355
A8K3K1,56.628169873223747
A8K435,32.102319258990285
A8K4E8,44.064698312243905
A8K4L9,144.22031168629766
A8K4Q3,38.923701324879943
A8K4T7,80.617635430332314
A8K5E5,45.873592864056619
A8K5U9,135.19735976674599
A8K5W5,67.700524448535432
A8K607,87.748764775631741
A8K649,16.280814818836735
A8K654,38.83999677233512
A8K6A1,66.012027284126134
A8K6S3,159.55152971586901
A8K702,95.817204730004093
A8K7F3,37.33687195180061
A8K7K1,22.151138122141202
A8K7S8,43.030121238184144
A8K7U3,31.303869486245432
A8K7X6,61.890553070800422
A8K822,57.181179405716364
A8K878,203.62502190597786
A8K8C4,78.407513285607919
A8K8F9,32.805885667343411
A8K8N7,23.793176730509334
A8K8Z0,45.97803415897701
A8K948,34.634116214200027
A8K9D9,91.265316119538738
A8K9G4,42.804474053642878
A8K9J8,30.627803470618105
A8KA40,43.718739854382129
A8KA79,33.962683547385105
A8KA84,23.329769600085957
A8KAH5,161.31218765413237
A8MPP1,26.831331434088217
A8MPQ8,24.975384784002713
A8MPR0,29.465277921045789
A8MPR9,130.11446820206211
A8MQ59,65.847762756888542
A8MRR6,35.380869738399511
A8MRS4,21.481576957484513
A8MSJ7,26.972304134569882
A8MSQ1,45.407491735071403
A8MST8,32.525631134267506
A8MSW3,61.364376204755828
A8MSW6,26.762834177426406
A8MT65,15.65850964110626
A8MT69-1,67.790064338474409
A8MTF2,69.079512664312134
A8MTG2,34.883605799587109
A8MTQ3,34.673324608784476
A8MTR8,91.247018518084829
A8MU08,33.50194592012685
A8MU17,28.257898383173817
A8MU24,116.16866176569901
A8MU27,63.280035589621349
A8MUB1,152.81415751300455
A8MUM1,57.54660846996584
A8MUM5,43.952782974708839
A8MUR8,19.13076950673949
A8MUW5,122.21503600107877
A8MVU0,57.245763418272062
