gene,abundance
A0AUX1,21.295365768956287
A0AV37,56.973920816094278
A0AV56,176.24445907846174
A0AV96-1,39.057643410175871
A0AVF1,58.013608893732474
A0AVK6,11.931934019782521
A0AVT1-1,96.839946708525986
A0JI59,58.758284592045378
A0JLR0,20.054359712634714
A0JLT2-1,82.45486373767082
A0JNW5-1,29.728939161196262
A0JNZ9,7.920112922788312
A0MZ66-1,91.781448301325668
A0N0E2,72.384741967614289
A0PJ76,102.57624112148237
A0PJW6,30.710456616470662
A0PJZ3,15.859078062279064
A0PK00,42.95186803533992
A0PK02,57.853995963578221
A0T4C8,38.548451425021042
A1A4S6,22.110274020718816
A1IGU5,15.445471421722376
A1L020,46.958613388140236
A1L0S7,10.460710943564932
A1L0T0-1,92.378478324480739
A1L0V1,143.49417404912541
A1L390-1,23.358763564193175
A1L3A5,28.840674493464658
A1L3X0,56.182581094586943
A1L497,10.481782845055518
A1X283,37.728871134425155
A1XBS5-1,41.197788773865618
A1Z1D7,133.22172477970588
A2A274,177.55654719617431
A2A284,94.763396294833271
A2A2G4,45.873610715752434
A2A2Q9,83.555633786287984
A2AB30,34.945626348924272
A2AJT9-1,17.62669390018522
A2ICT2,162.74802923541836
A2RRA6,32.13516555935076
A2RRD8,14.310785929126428
A2RRP1-1,49.887204266867435
A2RTX5-1,43.18927973312077
A2RU67,14.44280443532295
A2RUC4-1,44.995081365436725
A2RUS2-1,13.413483762010163
A2VCT3,105.87659851215453
A2VDF0-1,40.228830871866521
A2VDJ0-5,32.657512479749741
A2VDJ2,27.082309495666816
A3KMH1-1,38.791407007140272
A3KN83-1,58.044159153318276
A4D0Z6,150.76341564021234
A4D110,126.394632217693
A4D150,35.912013735113241
A4D161-1,31.646690269522946
A4D1E9-1,94.345491524238511
A4D1F1,45.769002204799428
A4D1F3,35.33530200751531
A4D1H7,79.548305964044033
A4D1J8,39.714626296106239
A4D1K4,24.02267467769876
A4D1P0,120.21565733188343
A4D1P6-1,44.440704098660071
A4D1P6-2,35.641545704963534
A4D1S5-1,37.919577902080547
A4D1U4,33.784615105992607
A4D1Z4,73.537061474942377
A4D2B8-1,24.291421300866688
A4D2Q0,57.749613725459682
A4FU71,52.24741486242781
A4FVD0,70.490752641199251
A4KVA4,32.76197591285495
A5D8U6,19.096678657713593
A5D8V6,82.489219028727646
A5D8W6,98.207881119100023
A5D8X2,105.99583480598703
A5JGZ4,145.67373703976446
A5PLN9-5,61.175483299083943
A5YKK6-1,103.70783595622252
A5YKK6-2,12.590965140784171
A5YVE9,194.74708987708391
A6H8L7,25.669728493571224
A6H8Y1-5,20.956682548100105
A6NCD9,57.306777776058397
A6NCE7,123.6509087028452
A6NCI0,114.41312025383057
A6NCK0,149.48159572740579
A6NCN2,31.723564981909142
A6ND36-1,41.028201245346409
A6NDB9,18.928122698233764
A6NDG6,142.0005552307245
A6NDI6,83.980031683602888
A6NDU8,98.863020557302903
A6NDY9,17.25424696884874
A6NE76,49.002691485259348
A6NED2,64.651772269238279
A6NEM2,148.71990617604214
A6NEV4,50.280742865472178
A6NF09,112.89512389690593
A6NFH2,72.19132036494436
A6NFI3,19.953708519427767
A6NFM4,52.887369569463445
A6NFX8,235.35882750311956
A6NFZ5,46.587758051159604
A6NG74,19.312901222776187
A6NGJ0,105.25805998497633
A6NGJ4,92.525627373688167
A6NGM8,78.120575387341077
A6NGS4,33.343554452930675
A6NHB1,65.549816311052197
A6NHB5,71.9752659594905
A6NHB6,21.386077624642226
A6NHF2,34.849626279858882
A6NHJ8,74.67031622850601
A6NHL2-1,23.641210458160444
A6NHR9-1,85.846028483667041
A6NHS9,37.949466170369199
A6NHX0,60.877427372013777
A6NHZ8,155.15018971247744
A6NI36,41.234728402322581
A6NIF0,37.408817140467896
A6NIH7,97.558965926158294
A6NIR2,49.81847656734444
A6NIW2,49.462153356766919
A6NIW8,62.105242369100324
A6NJ78-1,55.252639508105638
A6NJB3,88.346726404653296
A6NK58,58.762953325980774
A6NKB8,169.64230218745806
A6NKD9,42.738209126167959
A6NKF1-1,38.357292917204525
A6NKV8,75.044804560616058
A6NL17,47.17942726617364
A6NLM9,17.595251698832975
A6NLQ9,61.479690621716401
A6NLU0,34.471018000693107
A6NM52,64.017347665727101
A6NMJ5,81.355862683981258
A6NML8,80.826403953477538
A6NMN0,65.497227932622195
A6NMQ1,90.255722402972864
A6NMR0,13.05283144862652
A6NN38,136.76351960232321
A6NN80,188.76382667680787
A6NNA7,20.621802010106816
A6NNQ7,92.077912673662709
A6NNT6,56.675212886785026
A6NNY8,32.024052924609194
A6PVW9,84.344847936716405
A6PWH4,84.13479180409395
A6PZH2,70.026741165641781
A6QL63-1,12.997074322232749
A6XND3,77.602032918686646
A6XND5,76.693613442489735
A6ZJ12,38.177717826358524
A6ZKI3,56.98115657704345
A7BI36,78.830728900727522
A7E2E7,103.05720641575603
A7E2S2,16.298835646303992
A7E2V4-4,35.033066305998545
A7KAX9-1,18.489444811342057
A7MAP0,152.82334307891151
A7YIJ8,158.46229620451561
A8CG34,55.244110539171906
A8CGI3,230.48458966323008
A8K024,157.40664708329288
A8K039,40.724810863043047
A8K040,57.246901774831848
A8K0A4,44.800970909177089
A8K0B3,13.470009843794502
A8K0E5,130.52735316561052
A8K0F6,50.948520246243142
A8K0H3,321.68684264027098
A8K0K1,25.651561937951037
A8K0Y4,28.949453493212232
A8K0Z3,81.832978200436727
A8K140,74.027011498272699
A8K160,23.63010279199214
A8K1F5,44.877851132280703
A8K1M2,370.1471642151285
A8K1U0,35.724927616801153
A8K1V0,64.961798561396606
A8K1Z3,66.142576584738833
A8K2P8,41.407079625121149
A8K2S4,24.770824765167344
A8K3A8,185.11856036300711
A8K3B4,122.30009442497222
A8K435,102.85657058755517
A8K4E8,28.675234437200448
A8K4L9,148.58607531083598
