gene,abundance
A0AV37,59.405582331997032
A0AV56,124.63815278913631
A0AV96-1,59.972737259512122
A0AVF1,35.842256564662911
A0AVT1-1,104.02258951822266
A0EJG6,25.665456211167321
A0JI59,112.02373503233646
A0JLT2-1,45.056448672251669
A0JNW5-1,18.162967159835308
A0MZ66-1,80.539385148675478
A0N0E2,91.913053722925682
A0PJ76,39.832817933743662
A0PJW6,65.802681834514544
A0PK00,31.491765122228912
A1A4S6,36.071880901796362
A1A5D9-1,36.030355966194094
A1L0S7,18.377798014258062
A1L0T0-1,151.12645912981858
A1L0V1,211.59700732514167
A1L390-1,37.260538925350886
A1L3A5,19.426320851108819
A1L3X0,61.003642533578649
A1L497,12.903884316877619
A1X283,21.41255430407961
A1Z1D7,24.29068046083577
A2A274,199.42553282413394
A2A284,122.87729397910277
A2A2G4,57.512757215410396
A2A2Q9,68.063052035034175
A2AJT9-1,26.145776280352841
A2ICT2,118.86916079923634
A2RRP1-1,44.978445958422348
A2RTX5-1,27.589932079941519
A2RU67,39.069773861055722
A2RUC4-1,28.832737593074551
A2RUS2-1,15.747555601608422
A2VCT3,125.5782767488317
A2VDJ0-5,22.008363987412171
A3KMH1-1,51.99694673649217
A3KN83-1,39.713899720192352
A4D0Z6,98.782152078419855
A4D110,122.80393675141671
A4D1E1,22.718158629694823
A4D1E9-1,87.801294936150882
A4D1H7,98.147848438691312
A4D1I1,86.036027003601191
A4D1J8,25.540241659921492
A4D1P6-1,11.260671842439034
A4D1U4,30.26445997389423
A4D1Z4,46.604944933681111
A4D286,63.365251456212803
A4D2B8-1,16.7471187032017
A4D2N6,22.413173024652721
A4D2Q0,74.100314722541555
A4FVD0,30.150959313676672
A4L733,41.901674679673022
A4UCT1,27.442214461443324
A5D8V6,73.305810010003029
A5D8W6,111.80443347207252
A5D8X2,68.664604884288238
A5JGZ4,141.55611463685355
A5PLN9-5,58.794809489879555
A5YKK6-1,76.988118234079579
A5YKK6-2,27.861905048633137
A5YVE9,127.88949624969341
A6H8L7,25.914012774835403
A6NCD9,23.854736493942877
A6NCE7,139.95345963248982
A6NCI0,109.234840829196
A6NCK0,61.517817464066376
A6ND36-1,35.745215904108633
A6NDG6,151.58499375591077
A6NDI6,51.875591015077255
A6NDR9,14.590232822295548
A6NDU8,72.775399649846264
A6NEM2,110.29887037969173
A6NEV4,29.324479929517604
A6NF09,111.55089524281237
A6NFH2,37.458216791714015
A6NFI3,21.956084832696959
A6NFX8,184.81096013091619
A6NG32,43.607549010177244
A6NG58,30.560309558690747
A6NG74,17.556361782479843
A6NGJ0,102.13577271966126
A6NGJ4,89.636946546069268
A6NGM8,101.87342952289549
A6NHB5,59.283693966209739
A6NHF2,20.585762754047202
A6NHJ8,42.023128528588174
A6NHL2-1,138.97193925696527
A6NHR9-1,64.680887855220206
A6NHS9,32.196014084576852
A6NHX0,66.640424650691841
A6NHZ2,28.379151800033341
A6NHZ8,100.08447737030745
A6NIF0,33.424189921128949
A6NIH7,60.491701206293691
A6NIW2,25.059313717961341
A6NIW8,104.51379714179416
A6NJ78-1,62.696545474918537
A6NJB3,116.40995629193078
A6NJL1,17.696387784681328
A6NKB8,138.66754918357856
A6NKD9,45.980098468552434
A6NKF1-1,35.34496960433956
A6NKV8,45.873737820212341
A6NM75,50.244716776027587
A6NMJ5,62.752482911988153
A6NML8,44.009337664015199
A6NMN0,40.65228167398616
A6NMQ1,66.72379798809618
A6NN38,139.58524260080193
A6NN80,145.84976913109512
A6NNQ7,90.459779846161567
A6NNY8,17.794851643869876
A6PVW9,72.143176869475127
A6PZH2,11.499083699638286
A6XGL1,83.970868255099674
A6XND3,75.099677561679798
A6XND5,70.546505300911022
A6ZJ12,40.771015897224103
A6ZKI3,80.508079154195229
A7BI36,114.34438555731674
A7E2E7,31.741605559525873
A7E2V4-4,23.680377142396377
A7KAX9-1,15.996825810995153
A7MAP0,114.3731337034064
A7Y9J9,12.851147781091955
A7YIJ8,164.47240688033787
A8CG34,53.228741862201218
A8CGI3,158.64956385168307
A8K024,127.70047713055435
A8K039,27.776443824573931
A8K040,45.955389426676675
A8K0A4,64.682073056987761
A8K0B3,45.788677766838589
A8K0E5,73.938764837043053
A8K0F6,32.517151999028869
A8K0H3,266.59165350196838
A8K0Z3,60.212484781503434
A8K140,54.646576125991459
A8K160,21.128469155787506
A8K1F5,25.532820244778765
A8K1M2,281.94288402604514
A8K1V0,81.748141312561259
A8K1Z3,29.778113389961078
A8K297,28.345356805042098
A8K2P8,35.465687526560295
A8K2S4,30.585606938929562
A8K3A8,152.74938306658925
A8K3B4,162.39737525304562
A8K435,79.662673604896227
A8K4E8,47.085434042476258
A8K4L9,143.46784595111691
A8K5E5,18.58831379977196
A8K5U9,110.11279684123582
A8K5W5,52.477036080478477
A8K607,92.017134154269272
A8K654,40.121965324227872
A8K6S3,83.892893839388776
A8K7F3,30.723673646284016
A8K7S8,61.587306661440628
A8K7U3,45.024362715949309
A8K7X6,59.764158440078027
A8K822,64.575210635368322
A8K878,173.19321290264273
A8K8W6,27.625219543319673
A8K8Z0,28.561334870414772
A8K948,74.079034276479618
A8K976,32.817399114490037
A8K9D9,59.409361618696636
A8K9F5,36.465240397765392
A8K9G4,40.047534653761609
A8K9J8,34.260076970118511
A8KA40,39.76810804536175
A8KA79,28.951124280009481
A8KA84,43.987753974158124
A8KAH5,155.03371330023825
A8MPP1,16.627864597634286
A8MPQ8,107.39567751845067
A8MPR0,43.263091710844563
A8MPR9,101.71945885139125
A8MQ59,42.810389901452709
A8MSJ7,12.523370571523888
A8MSQ1,55.421538116816045
A8MST8,33.005121411136244
A8MSW6,49.102106059280423
A8MT69-1,43.695892594353275
A8MTC3,33.01684313288272
A8MTG2,21.608544591938724
A8MTK4,25.666145086276739
A8MTQ3,41.848884737407055
A8MTR8,71.289174136251688
A8MTU8,56.661150865060087
A8MU08,33.504467154713836
A8MU17,62.881424704625886
A8MU24,36.541408801228243
A8MU27,59.858945716230991
A8MUB1,24.698302765155351
A8MUM1,37.797929980743589
A8MUM5,59.226666603223876
A8MUV8,27.39836694316849
A8MUW3,36.484415428684557
A8MUW5,96.00046389139591
A8MUX6,102.28533005583944
A8MVY7,15.335877519811893
A8MW61,112.75169247063782
A8MWB4,43.600999824541219
A8MWC4,23.628170132613697
A8MWD3,170.41608980426827
A8MWD6,122.89137278967549
A8MWD9,248.25033167423257
A8MWF5,25.335909496974679
A8MWQ3,32.953997943902706
A8MWQ4,55.450132398226962
A8MWR0,64.169478476318858
A8MWY0-1,24.40298964286298
A8MX09,19.992531992097014
A8MX72,146.15554531753307
A8MX73,51.96475952948672
A8MXB7,57.689259085085574
A8MXH3,34.481567827016043
A8MXM7,23.167383959271241
A8MXP9,210.72688745072278
A8MXT3,93.561326302621367
A8MXV4,61.360464458255443
A8MYC7,42.223558086006314
A8MYH0,135.12723905621695
A8MYT4,34.395741996461879
A8MYX0,23.398094610202602
A8MYX5,368.4227031027587
A8MYY8,173.36402935521622
A8MZI2,140.93176200706566
A9UHW6-1,29.631718246751177
B0I1S2,97.954500471028553
B0I1T2-1,29.679885175283534
B0QY29,39.090756702043933
B0QY89,170.62175448683499
B0QYD3,33.57200975470009
B0QYF5,53.300499556693566
B0QYN7,231.74352766723356
B0QYS6,15.056087369952548
B0QZ18,117.80921524173566
B0S872,52.817539489474044
B0UX85,120.21938237964594
B0UY15,29.46380643975564
B0V2J7,14.482683104504376
B0VJZ1,41.300395067102016
B0YJ47,16.410519441172507
B0YJ81-1,49.266112914651146
B0YJB4,15.075699098486048
B1AHD1,222.83600373776736
B1AJQ6,54.248748883309922
B1AK53-1,107.07063105462612
B1AKD6,34.348587929929053
B1AKJ5,93.897950701645371
B1AKR6,116.94279269921016
B1AKZ3,95.605499289720072
B1ALC7,28.491842199052797
B1ALH4,47.875312534389884
B1ALM4,41.979077132018496
B1AN92,40.357222994275439
B1AN99,41.933053973338986
B1ANH2,71.206195934602249
B1APQ0,35.037210166827549
B1AVU8,123.19406504472254
B1AZV3,55.476106839240494
B1B5P7,46.683488859850165
B1PS43,27.204492310490625
B1Q2K2,50.941860150570953
B2R4G1,64.079380350179832
B2R4K7,362.806706110486
B2R5Y4,97.19456027875087
B2R6D7,168.53547539354054
B2R6L0,22.993608692291964
B2R704,47.191442959254616
B2R729,21.39613045483917
B2R7C5,18.64726318572853
B2R7D7,180.98107061131157
B2R7N7,35.064937332998049
B2R894,28.087766445174129
B2R8A7,25.940193575699443
B2R8E4,97.365480105072038
B2R960,165.78927866321297
B2R9S4,159.39443085362794
B2R9Y2,38.221638692591561
B2RB47,83.842898373829399
B2RBA8,153.9622556453281
B2RBV5,46.311223885779398
B2RC03,37.784583719973938
B2RCK3,163.49678180879292
B2RDD6,27.818047805387572
B2RDK6,94.715813919206653
B2RNV3,42.614731293199384
B2RTQ1,16.007221450209499
B2RTR1,48.049756315706937
B2RTY4-4,12.223391625644744
B2RU05,16.736372387380854
B2RU10,55.553426740347795
B2RWQ1,33.548387244475698
B2ZZ83,143.06888558492727
B3KMN2,50.077130819910167
B3KNH3,77.137121938729038
B3KNH5,129.58792748579347
B3KNP2,24.988227428505162
B3KNW1,147.06129998105374
B3KP52,83.552203706150252
B3KPE2,13.470943546088314
B3KPG9,155.10205866932225
B3KPJ3,27.766855116890529
B3KPL2,33.04896860008612
B3KPU1,62.527173626214541
B3KPW9,45.974755592522925
B3KQ79,240.61051837680952
B3KQV7,76.085915171116824
B3KRH9,21.662081913902853
B3KRV2,35.048995428799387
B3KRY4,19.465817105090597
B3KS00,20.85357523552068
B3KS98,166.0561504983836
B3KSG7,17.723188365695808
B3KSH1,204.39696438652444
B3KSM8,127.36012265899964
B3KST9,47.662509222686609
B3KT11,149.72361147513234
B3KT15,208.09424117656263
B3KTT5,127.4432476692575
B3KTZ7,15.562610143254515
B3KUB7,68.176863403179311
B3KUB9,34.960294109139014
B3KUE6,83.606024560656763
B3KUL1,69.088389297044728
B3KUV0,40.142530838069348
B3KV44,87.900811334429349
B3KVH1,74.132256030129085
B3KVT4,38.728653268214728
B3KW50,21.833779770090519
B3KWE3,85.354391601284448
B3KWT6,69.288902946134129
B3KX82,73.196280953230925
B3KXE1,34.120810228342748
B3KXK7,45.766301080571878
B3KXZ0,42.256245902788415
B3KY41,25.186830873961409
B3KYA7,54.470645190957299
B3KYC4,27.210318446249328
B3SXQ8,30.064989976175408
B4DDJ2,88.245143262565037
B4DDT4,64.455623818907469
B4DDU3,68.833406117826698
B4DDU4,58.28444491683851
B4DE59,379.66950788960179
B4DE92,18.078912589205704
B4DEA2,81.376512088773524
B4DEA8,138.17157797559992
B4DEC1,55.739444499019278
B4DEC4,36.528817640953065
B4DED3,26.022993069604954
B4DEE6,24.859141953808063
B4DEE8,147.11272323508385
B4DEF8,100.44559406993842
B4DEK8,18.050939223202093
B4DET4,37.799019118077105
B4DF17,43.095370748345999
B4DF33,61.117329729031788
B4DF74,20.079118091711646
B4DFC1,17.037963506338176
B4DFL0,96.880225077654075
B4DFP7,46.16075769990637
B4DFQ6,87.345403115190607
B4DFT4,14.560923968048124
B4DFW7,42.733985391384586
B4DG66,28.467225786248143
B4DG73,77.175516206143854
B4DG81,31.046807245391037
B4DGC5,23.438440714219904
B4DGD9,61.410040931938703
B4DGM9,119.47779630511526
B4DGN7,25.982133568986523
B4DGP8,255.00766515318261
B4DH58,76.632881608683135
B4DH71,35.395287189524701
B4DHD2,141.18619641912602
B4DHG8,39.283505868608351
B4DHK2,38.303143167581851
B4DHL7,20.677028995368421
B4DHM0,104.3302347690453
B4DHQ3,164.52549655237428
B4DHX5,164.83862323563028
B4DIL0,44.846142809138918
B4DIS6,42.71465745144851
B4DIV0,27.071013577143184
B4DJ31,45.219506802380714
B4DJ38,114.01096525010088
B4DJA0,154.30917946545887
B4DJB5,39.892479734973023
B4DJG8,57.789280388890617
B4DJI5,66.064979497430514
B4DJL6,71.392668553828244
B4DJQ5,251.19911482464465
B4DJU7,30.756746594487431
B4DJV9,112.20996215141584
B4DK05,26.502747052817089
B4DK83,45.565822316631632
B4DKA3,85.868776884414658
B4DKG7,38.374176567567659
B4DKH5,70.024348838902938
B4DKI4,33.615040904430991
B4DKM0,97.705070762009584
B4DKQ5,49.526846186945143
B4DL54,47.823082375432726
B4DL78,33.633253165235388
B4DLE8,20.869078604067361
B4DLE9,44.6358817504047
B4DLH4,117.10684364910958
B4DLN7,85.595115761622253
B4DLP0,79.591419409766729
B4DLV7,281.28446533854964
B4DLZ5,133.75029758887175
B4DLZ8,182.14145855319393
B4DM01,62.91221552849229
B4DM08,53.474313002101333
B4DM45,110.46026064886344
B4DMH7,36.485562895177537
B4DMN0,36.112790522254699
B4DMP2,19.910037041486774
B4DMQ9,77.564571594924359
B4DMU0,208.36049488123271
B4DMU2,22.160829827606673
B4DMY8,17.541248905559701
B4DN31,43.617415496358795
B4DN45,37.770788589861638
B4DN80,76.70524624381909
B4DN88,65.252208826406019
B4DNA3,88.430072886305652
B4DNB9,122.46974263485595
B4DNE0,86.435104464476694
B4DNE4,40.372415461124433
B4DNJ6,189.72689378795243
B4DNM7,269.94903413073598
B4DNR0,50.63914459573985
B4DNW0,56.166013285581215
B4DP11,300.69642752991086
B4DP54,88.066435442737529
B4DP80,165.7486310849161
B4DPD5,207.38497884274577
B4DPD6,26.391619901332241
B4DPG9,55.103058373054658
B4DPJ2,152.06160819109112
B4DPK3,68.281743082963231
B4DPT0,30.032381983454588
B4DPV7,125.92511850185188
B4DPV8,49.590813955107933
B4DPY0,73.508457888275814
B4DPY1,37.666287829929018
B4DPY2,19.158078963886371
B4DPZ6,39.355534700551864
B4DQE1,42.769136051592525
B4DQL5,26.249161936082842
B4DQM3,19.981072041002548
B4DQM4,60.298999122142369
B4DQN9,305.90797931544893
B4DQQ4,21.645051745799506
B4DQX2,93.774193353873599
B4DR52,51.644960290785058
B4DR61,177.4978541777173
B4DRA4,41.568438234374526
B4DRD7,49.916849112082872
B4DRH0,50.835062282361697
B4DRL5,32.400756150269778
B4DRM1,30.010279331649784
B4DRN7,38.777137902814218
B4DRS6,57.500804898424427
B4DRT2,121.01412689502793
B4DRT5,25.958030112536612
B4DRY5,98.670120847108933
B4DS39,47.060355152883652
B4DS93,32.044880095757058
B4DS94,39.711860127406183
B4DSA6,24.26984517501851
B4DST0,29.390839555400341
B4DT11,79.016542148270958
B4DT66,46.302258423999064
B4DTA9,47.579563678645201
B4DTJ6,28.765287809752095
B4DTK7,72.982294287015407
B4DTQ2,63.602925340617503
B4DTS2,44.852995702283863
B4DTU1,43.089358869068775
B4DTY1,69.972803086319999
B4DU42,117.32550095153096
B4DUE0,23.89691870291362
B4DUI1,84.372488487987496
B4DUI4,37.625167374431186
B4DUP1,85.528539536345207
B4DUT8,108.55576292392446
B4DV08,94.410084531503301
B4DV38,25.109297397791693
B4DVA0,31.263473458475431
B4DVA6,28.860772279212142
B4DVA7,105.07149631965201
B4DVB8,192.83413920395859
B4DVQ3,50.009941073068624
B4DVS4,46.16683851577789
B4DVS6,22.824700111782914
B4DVT6,72.370708983346219
B4DVU1,37.245184402867373
B4DW73,163.46966861998655
B4DWN9,16.563710642933042
B4DX18,143.51972549247512
B4DX69,72.730540174652035
B4DXG6,49.931539183178671
B4DXJ1,191.10636703954472
B4DXP0,60.212228358482356
B4DYA9,33.170193475297573
B4DYW7,30.520151092773176
B4DYX8,31.652200919910566
B4DYX9,89.794924614654335
B4DYY2,8.9421329762403587
B4DYY7,27.016918627229472
B4DZ73,85.646486833531867
B4DZB6,29.270030604980633
B4DZH6,48.451800285902884
B4DZJ2,67.09153114689326
B4DZK0,87.947848481163746
B4DZS0,35.288049661554744
B4DZX4,49.363419454103777
B4E040,138.98275335563736
